,trainIndices,testIndices_withinDomain,testIndices_acrossDomain
1753,,,labeled-data/Sample11/0170.png
1754,,,labeled-data/Sample11/0171.png
1755,,,labeled-data/Sample11/0172.png
1756,,,labeled-data/Sample11/0173.png
1757,,,labeled-data/Sample11/0174.png
1758,,,labeled-data/Sample11/0175.png
1759,,,labeled-data/Sample11/0176.png
1760,,,labeled-data/Sample11/0177.png
1761,,,labeled-data/Sample11/0178.png
1762,,,labeled-data/Sample11/0179.png
1763,,,labeled-data/Sample11/0180.png
1764,,,labeled-data/Sample11/0181.png
1765,,,labeled-data/Sample11/0182.png
1766,,,labeled-data/Sample11/0183.png
1767,,,labeled-data/Sample11/0184.png
1768,,,labeled-data/Sample11/0185.png
1769,,,labeled-data/Sample11/0186.png
1770,,,labeled-data/Sample11/0187.png
1771,,,labeled-data/Sample11/0188.png
1772,,,labeled-data/Sample11/0189.png
1773,,,labeled-data/Sample11/0190.png
1774,,,labeled-data/Sample11/0191.png
1775,,,labeled-data/Sample11/0192.png
1776,,,labeled-data/Sample11/0193.png
1777,,,labeled-data/Sample11/0194.png
1778,,,labeled-data/Sample11/0195.png
1779,,,labeled-data/Sample11/0196.png
1780,,,labeled-data/Sample11/0197.png
1781,,,labeled-data/Sample11/0198.png
1782,,,labeled-data/Sample11/0199.png
1783,,,labeled-data/Sample11/0200.png
1784,,,labeled-data/Sample11/0201.png
1785,,,labeled-data/Sample11/0202.png
1786,,,labeled-data/Sample11/0203.png
1787,,,labeled-data/Sample11/0204.png
1788,,,labeled-data/Sample11/0205.png
1789,,,labeled-data/Sample11/0206.png
1790,,,labeled-data/Sample11/0207.png
1791,,,labeled-data/Sample11/0208.png
1792,,,labeled-data/Sample11/0209.png
1793,,,labeled-data/Sample11/0210.png
1794,,,labeled-data/Sample11/0211.png
1795,,,labeled-data/Sample11/0212.png
1796,,,labeled-data/Sample11/0213.png
1797,,,labeled-data/Sample11/0214.png
1798,,,labeled-data/Sample11/0215.png
1799,,,labeled-data/Sample11/0216.png
1800,,,labeled-data/Sample11/0217.png
1801,,,labeled-data/Sample11/0218.png
1802,,,labeled-data/Sample11/0219.png
1803,,,labeled-data/Sample11/0220.png
1804,,,labeled-data/Sample11/0221.png
1805,,,labeled-data/Sample11/0222.png
1806,,,labeled-data/Sample11/0223.png
1807,,,labeled-data/Sample11/0224.png
1808,,,labeled-data/Sample11/0225.png
1809,,,labeled-data/Sample11/0226.png
1810,,,labeled-data/Sample11/0227.png
1811,,,labeled-data/Sample11/0228.png
1812,,,labeled-data/Sample11/0229.png
1813,,,labeled-data/Sample11/0230.png
1814,,,labeled-data/Sample11/0231.png
1815,,,labeled-data/Sample11/0232.png
1816,,,labeled-data/Sample11/0233.png
1817,,,labeled-data/Sample11/0234.png
1818,,,labeled-data/Sample11/0235.png
1819,,,labeled-data/Sample11/0236.png
1820,,,labeled-data/Sample11/0237.png
1821,,,labeled-data/Sample11/0238.png
1822,,,labeled-data/Sample11/0239.png
1823,,,labeled-data/Sample11/0240.png
1824,,,labeled-data/Sample11/0241.png
1825,,,labeled-data/Sample11/0242.png
1826,,,labeled-data/Sample11/0243.png
1827,,,labeled-data/Sample11/0244.png
1828,,,labeled-data/Sample11/0245.png
1829,,,labeled-data/Sample11/0246.png
1830,,,labeled-data/Sample11/0247.png
1831,,,labeled-data/Sample11/0248.png
1832,,,labeled-data/Sample11/0249.png
1833,,,labeled-data/Sample11/0250.png
1834,,,labeled-data/Sample11/0251.png
1835,,,labeled-data/Sample11/0252.png
1836,,,labeled-data/Sample11/0253.png
1837,,,labeled-data/Sample11/0254.png
1838,,,labeled-data/Sample11/0255.png
1839,,,labeled-data/Sample11/0256.png
1840,,,labeled-data/Sample11/0257.png
1841,,,labeled-data/Sample11/0258.png
1842,,,labeled-data/Sample11/0259.png
1843,,,labeled-data/Sample11/0260.png
1844,,,labeled-data/Sample11/0261.png
1845,,,labeled-data/Sample11/0262.png
1846,,,labeled-data/Sample11/0263.png
1847,,,labeled-data/Sample11/0264.png
1848,,,labeled-data/Sample11/0265.png
1849,,,labeled-data/Sample11/0266.png
1850,,,labeled-data/Sample11/0267.png
1851,,,labeled-data/Sample11/0268.png
1852,,,labeled-data/Sample11/0269.png
1853,,,labeled-data/Sample11/0270.png
1854,,,labeled-data/Sample11/0271.png
1855,,,labeled-data/Sample11/0272.png
1856,,,labeled-data/Sample11/0273.png
1857,,,labeled-data/Sample11/0274.png
1858,,,labeled-data/Sample11/0275.png
1859,,,labeled-data/Sample11/0276.png
1860,,,labeled-data/Sample11/0277.png
1861,,,labeled-data/Sample11/0278.png
1862,,,labeled-data/Sample11/0279.png
1863,,,labeled-data/Sample11/0280.png
1864,,,labeled-data/Sample11/0281.png
1865,,,labeled-data/Sample11/0282.png
1866,,,labeled-data/Sample11/0283.png
1867,,,labeled-data/Sample11/0284.png
1868,,,labeled-data/Sample11/0285.png
1869,,,labeled-data/Sample11/0286.png
1870,,,labeled-data/Sample11/0287.png
1871,,,labeled-data/Sample11/0288.png
1872,,,labeled-data/Sample11/0289.png
1873,,,labeled-data/Sample11/0290.png
1874,,,labeled-data/Sample11/0291.png
1875,,,labeled-data/Sample11/0292.png
1876,,,labeled-data/Sample11/0293.png
1877,,,labeled-data/Sample11/0294.png
1878,,,labeled-data/Sample11/0295.png
1879,,,labeled-data/Sample11/0296.png
1880,,,labeled-data/Sample11/0297.png
1881,,,labeled-data/Sample11/0298.png
1882,,,labeled-data/Sample11/0299.png
1883,,,labeled-data/Sample11/0300.png
1884,,,labeled-data/Sample11/0301.png
1885,,,labeled-data/Sample11/0302.png
1886,,,labeled-data/Sample11/0303.png
1887,,,labeled-data/Sample11/0304.png
1888,,,labeled-data/Sample11/0305.png
1889,,,labeled-data/Sample11/0306.png
1890,,,labeled-data/Sample11/0307.png
1891,,,labeled-data/Sample11/0308.png
1892,,,labeled-data/Sample11/0309.png
1893,,,labeled-data/Sample11/0310.png
1894,,,labeled-data/Sample11/0311.png
1895,,,labeled-data/Sample11/0312.png
1896,,,labeled-data/Sample11/0313.png
1897,,,labeled-data/Sample11/0314.png
1898,,,labeled-data/Sample11/0315.png
1899,,,labeled-data/Sample11/0316.png
1900,,,labeled-data/Sample11/0317.png
1901,,,labeled-data/Sample11/0318.png
1902,,,labeled-data/Sample11/0319.png
1903,,,labeled-data/Sample11/0320.png
1904,,,labeled-data/Sample11/0321.png
1905,,,labeled-data/Sample11/0322.png
1906,,,labeled-data/Sample11/0323.png
1907,,,labeled-data/Sample11/0324.png
1908,,,labeled-data/Sample11/0325.png
1909,,,labeled-data/Sample11/0326.png
1910,,,labeled-data/Sample11/0327.png
1911,,,labeled-data/Sample11/0328.png
1912,,,labeled-data/Sample11/0329.png
1913,,,labeled-data/Sample11/0330.png
1914,,,labeled-data/Sample11/0331.png
1915,,,labeled-data/Sample11/0332.png
1916,,,labeled-data/Sample11/0333.png
1917,,,labeled-data/Sample11/0334.png
1918,,,labeled-data/Sample11/0335.png
1919,,,labeled-data/Sample11/0336.png
1920,,,labeled-data/Sample11/0337.png
1921,,,labeled-data/Sample11/0338.png
1922,,,labeled-data/Sample11/0339.png
1923,,,labeled-data/Sample11/0340.png
1924,,,labeled-data/Sample11/0341.png
1925,,,labeled-data/Sample11/0342.png
1926,,,labeled-data/Sample11/0343.png
1927,,,labeled-data/Sample11/0344.png
1928,,,labeled-data/Sample11/0345.png
1929,,,labeled-data/Sample11/0346.png
1930,,,labeled-data/Sample11/0347.png
1931,,,labeled-data/Sample11/0348.png
1932,,,labeled-data/Sample11/0349.png
1933,,,labeled-data/Sample11/0350.png
1934,,,labeled-data/Sample14/0001.png
1935,,,labeled-data/Sample14/0002.png
1936,,,labeled-data/Sample14/0003.png
1937,,,labeled-data/Sample14/0004.png
1938,,,labeled-data/Sample14/0005.png
1939,,,labeled-data/Sample14/0006.png
1940,,,labeled-data/Sample14/0007.png
1941,,,labeled-data/Sample14/0008.png
1942,,,labeled-data/Sample14/0009.png
1943,,,labeled-data/Sample14/0010.png
1944,,,labeled-data/Sample14/0011.png
1945,,,labeled-data/Sample14/0012.png
1946,,,labeled-data/Sample14/0013.png
1947,,,labeled-data/Sample14/0014.png
1948,,,labeled-data/Sample14/0015.png
1949,,,labeled-data/Sample14/0016.png
1950,,,labeled-data/Sample14/0017.png
1951,,,labeled-data/Sample14/0018.png
1952,,,labeled-data/Sample14/0019.png
1953,,,labeled-data/Sample14/0020.png
1954,,,labeled-data/Sample14/0021.png
1955,,,labeled-data/Sample14/0022.png
1956,,,labeled-data/Sample14/0023.png
1957,,,labeled-data/Sample14/0024.png
1958,,,labeled-data/Sample14/0025.png
1959,,,labeled-data/Sample14/0026.png
1960,,,labeled-data/Sample14/0027.png
1961,,,labeled-data/Sample14/0028.png
1962,,,labeled-data/Sample14/0029.png
1963,,,labeled-data/Sample14/0030.png
1964,,,labeled-data/Sample14/0031.png
1965,,,labeled-data/Sample14/0032.png
1966,,,labeled-data/Sample14/0033.png
1967,,,labeled-data/Sample14/0034.png
1968,,,labeled-data/Sample14/0035.png
1969,,,labeled-data/Sample14/0036.png
1970,,,labeled-data/Sample14/0037.png
1971,,,labeled-data/Sample14/0038.png
1972,,,labeled-data/Sample14/0039.png
1973,,,labeled-data/Sample14/0040.png
1974,,,labeled-data/Sample14/0041.png
1975,,,labeled-data/Sample14/0042.png
1976,,,labeled-data/Sample14/0043.png
1977,,,labeled-data/Sample14/0044.png
1978,,,labeled-data/Sample14/0045.png
1979,,,labeled-data/Sample14/0046.png
1980,,,labeled-data/Sample14/0047.png
1981,,,labeled-data/Sample14/0048.png
1982,,,labeled-data/Sample14/0049.png
1983,,,labeled-data/Sample14/0050.png
1984,,,labeled-data/Sample14/0051.png
1985,,,labeled-data/Sample14/0052.png
1986,,,labeled-data/Sample14/0053.png
1987,,,labeled-data/Sample14/0054.png
1988,,,labeled-data/Sample14/0055.png
1989,,,labeled-data/Sample14/0056.png
1990,,,labeled-data/Sample14/0057.png
1991,,,labeled-data/Sample14/0058.png
1992,,,labeled-data/Sample14/0059.png
1993,,,labeled-data/Sample14/0060.png
1994,,,labeled-data/Sample14/0061.png
1995,,,labeled-data/Sample14/0062.png
1996,,,labeled-data/Sample14/0063.png
1997,,,labeled-data/Sample14/0064.png
1998,,,labeled-data/Sample14/0065.png
1999,,,labeled-data/Sample14/0066.png
2000,,,labeled-data/Sample14/0067.png
2001,,,labeled-data/Sample14/0068.png
2002,,,labeled-data/Sample14/0069.png
2003,,,labeled-data/Sample14/0070.png
2004,,,labeled-data/Sample14/0071.png
2005,,,labeled-data/Sample14/0072.png
2006,,,labeled-data/Sample14/0073.png
2007,,,labeled-data/Sample14/0074.png
2008,,,labeled-data/Sample14/0075.png
2009,,,labeled-data/Sample14/0076.png
2010,,,labeled-data/Sample14/0077.png
2011,,,labeled-data/Sample14/0078.png
2012,,,labeled-data/Sample14/0079.png
2013,,,labeled-data/Sample14/0080.png
2014,,,labeled-data/Sample14/0081.png
2015,,,labeled-data/Sample14/0082.png
2016,,,labeled-data/Sample14/0083.png
2017,,,labeled-data/Sample14/0084.png
2018,,,labeled-data/Sample14/0085.png
2019,,,labeled-data/Sample14/0086.png
2020,,,labeled-data/Sample14/0087.png
2021,,,labeled-data/Sample14/0088.png
2022,,,labeled-data/Sample14/0089.png
2023,,,labeled-data/Sample14/0090.png
2024,,,labeled-data/Sample14/0091.png
2025,,,labeled-data/Sample14/0092.png
2026,,,labeled-data/Sample14/0093.png
2027,,,labeled-data/Sample14/0094.png
2028,,,labeled-data/Sample14/0095.png
2029,,,labeled-data/Sample14/0096.png
2030,,,labeled-data/Sample14/0097.png
2031,,,labeled-data/Sample14/0098.png
2032,,,labeled-data/Sample14/0099.png
2033,,,labeled-data/Sample14/0100.png
2034,,,labeled-data/Sample14/0101.png
2035,,,labeled-data/Sample14/0102.png
2036,,,labeled-data/Sample14/0103.png
2037,,,labeled-data/Sample14/0104.png
2038,,,labeled-data/Sample14/0105.png
2039,,,labeled-data/Sample14/0106.png
2040,,,labeled-data/Sample14/0107.png
2041,,,labeled-data/Sample14/0108.png
2042,,,labeled-data/Sample14/0109.png
2043,,,labeled-data/Sample14/0110.png
2044,,,labeled-data/Sample14/0111.png
2045,,,labeled-data/Sample14/0112.png
2046,,,labeled-data/Sample14/0113.png
2047,,,labeled-data/Sample14/0114.png
2048,,,labeled-data/Sample14/0115.png
2049,,,labeled-data/Sample14/0116.png
2050,,,labeled-data/Sample14/0117.png
2051,,,labeled-data/Sample14/0118.png
2052,,,labeled-data/Sample14/0119.png
2053,,,labeled-data/Sample14/0120.png
2054,,,labeled-data/Sample14/0121.png
2055,,,labeled-data/Sample14/0122.png
2056,,,labeled-data/Sample14/0123.png
2057,,,labeled-data/Sample14/0124.png
2058,,,labeled-data/Sample14/0125.png
2059,,,labeled-data/Sample14/0126.png
2060,,,labeled-data/Sample14/0127.png
2061,,,labeled-data/Sample14/0128.png
2062,,,labeled-data/Sample14/0129.png
2063,,,labeled-data/Sample14/0130.png
2064,,,labeled-data/Sample14/0131.png
2065,,,labeled-data/Sample14/0132.png
2066,,,labeled-data/Sample14/0133.png
2067,,,labeled-data/Sample14/0134.png
2068,,,labeled-data/Sample14/0135.png
2069,,,labeled-data/Sample14/0136.png
2070,,,labeled-data/Sample14/0137.png
2071,,,labeled-data/Sample14/0138.png
2072,,,labeled-data/Sample14/0139.png
2073,,,labeled-data/Sample14/0140.png
2074,,,labeled-data/Sample14/0141.png
2075,,,labeled-data/Sample14/0142.png
2076,,,labeled-data/Sample14/0143.png
2077,,,labeled-data/Sample14/0144.png
2078,,,labeled-data/Sample14/0145.png
2079,,,labeled-data/Sample14/0146.png
2080,,,labeled-data/Sample14/0147.png
2081,,,labeled-data/Sample14/0148.png
2082,,,labeled-data/Sample14/0149.png
2083,,,labeled-data/Sample14/0150.png
2084,,,labeled-data/Sample14/0151.png
2085,,,labeled-data/Sample14/0152.png
2086,,,labeled-data/Sample14/0153.png
2087,,,labeled-data/Sample14/0154.png
2088,,,labeled-data/Sample14/0155.png
2089,,,labeled-data/Sample14/0156.png
2090,,,labeled-data/Sample14/0157.png
2091,,,labeled-data/Sample14/0158.png
2092,,,labeled-data/Sample14/0159.png
2093,,,labeled-data/Sample14/0160.png
2094,,,labeled-data/Sample14/0161.png
2095,,,labeled-data/Sample14/0162.png
2096,,,labeled-data/Sample14/0163.png
2097,,,labeled-data/Sample14/0164.png
2098,,,labeled-data/Sample14/0165.png
2099,,,labeled-data/Sample14/0166.png
2100,,,labeled-data/Sample14/0167.png
2101,,,labeled-data/Sample14/0168.png
2102,,,labeled-data/Sample15/0001.png
2103,,,labeled-data/Sample15/0002.png
2104,,,labeled-data/Sample15/0003.png
2105,,,labeled-data/Sample15/0004.png
2106,,,labeled-data/Sample15/0005.png
2107,,,labeled-data/Sample15/0006.png
2108,,,labeled-data/Sample15/0007.png
2109,,,labeled-data/Sample15/0008.png
2110,,,labeled-data/Sample15/0009.png
2111,,,labeled-data/Sample15/0010.png
2112,,,labeled-data/Sample15/0011.png
2113,,,labeled-data/Sample15/0012.png
2114,,,labeled-data/Sample15/0013.png
2115,,,labeled-data/Sample15/0014.png
2116,,,labeled-data/Sample15/0015.png
2117,,,labeled-data/Sample15/0016.png
2118,,,labeled-data/Sample15/0017.png
2119,,,labeled-data/Sample15/0018.png
2120,,,labeled-data/Sample15/0019.png
2121,,,labeled-data/Sample15/0020.png
2122,,,labeled-data/Sample15/0021.png
2123,,,labeled-data/Sample15/0022.png
2124,,,labeled-data/Sample15/0023.png
2125,,,labeled-data/Sample15/0024.png
2126,,,labeled-data/Sample15/0025.png
2127,,,labeled-data/Sample15/0026.png
2128,,,labeled-data/Sample15/0027.png
2129,,,labeled-data/Sample15/0028.png
2130,,,labeled-data/Sample15/0029.png
2131,,,labeled-data/Sample15/0030.png
2132,,,labeled-data/Sample15/0031.png
2133,,,labeled-data/Sample15/0032.png
2134,,,labeled-data/Sample15/0033.png
2135,,,labeled-data/Sample15/0034.png
2136,,,labeled-data/Sample15/0035.png
2137,,,labeled-data/Sample15/0036.png
2138,,,labeled-data/Sample15/0037.png
2139,,,labeled-data/Sample15/0038.png
2140,,,labeled-data/Sample15/0039.png
2141,,,labeled-data/Sample15/0040.png
2142,,,labeled-data/Sample15/0041.png
2143,,,labeled-data/Sample15/0042.png
2144,,,labeled-data/Sample15/0043.png
2145,,,labeled-data/Sample15/0044.png
2146,,,labeled-data/Sample15/0045.png
2147,,,labeled-data/Sample15/0046.png
2148,,,labeled-data/Sample15/0047.png
2149,,,labeled-data/Sample15/0048.png
2150,,,labeled-data/Sample15/0049.png
2151,,,labeled-data/Sample15/0050.png
2152,,,labeled-data/Sample15/0051.png
2153,,,labeled-data/Sample15/0052.png
2154,,,labeled-data/Sample15/0053.png
2155,,,labeled-data/Sample15/0054.png
2156,,,labeled-data/Sample15/0055.png
2157,,,labeled-data/Sample15/0056.png
2158,,,labeled-data/Sample15/0057.png
2159,,,labeled-data/Sample15/0058.png
2160,,,labeled-data/Sample15/0059.png
2161,,,labeled-data/Sample15/0060.png
2162,,,labeled-data/Sample15/0061.png
2163,,,labeled-data/Sample15/0062.png
2164,,,labeled-data/Sample15/0063.png
2165,,,labeled-data/Sample15/0064.png
2166,,,labeled-data/Sample15/0065.png
2167,,,labeled-data/Sample15/0066.png
2168,,,labeled-data/Sample15/0067.png
2169,,,labeled-data/Sample15/0068.png
2170,,,labeled-data/Sample15/0069.png
2171,,,labeled-data/Sample15/0070.png
2172,,,labeled-data/Sample15/0071.png
2173,,,labeled-data/Sample15/0072.png
2174,,,labeled-data/Sample15/0073.png
2175,,,labeled-data/Sample15/0074.png
2176,,,labeled-data/Sample15/0075.png
2177,,,labeled-data/Sample15/0076.png
2178,,,labeled-data/Sample15/0077.png
2179,,,labeled-data/Sample15/0078.png
2180,,,labeled-data/Sample15/0079.png
2181,,,labeled-data/Sample15/0080.png
2182,,,labeled-data/Sample15/0081.png
2183,,,labeled-data/Sample15/0082.png
2184,,,labeled-data/Sample15/0083.png
2185,,,labeled-data/Sample15/0084.png
2186,,,labeled-data/Sample15/0085.png
2187,,,labeled-data/Sample15/0086.png
2188,,,labeled-data/Sample15/0087.png
2189,,,labeled-data/Sample15/0088.png
2190,,,labeled-data/Sample15/0089.png
2191,,,labeled-data/Sample15/0090.png
2192,,,labeled-data/Sample15/0091.png
2193,,,labeled-data/Sample15/0092.png
2194,,,labeled-data/Sample15/0093.png
2195,,,labeled-data/Sample15/0094.png
2196,,,labeled-data/Sample15/0095.png
2197,,,labeled-data/Sample15/0096.png
2198,,,labeled-data/Sample15/0097.png
2199,,,labeled-data/Sample15/0098.png
2200,,,labeled-data/Sample15/0099.png
2201,,,labeled-data/Sample15/0100.png
2202,,,labeled-data/Sample15/0101.png
2203,,,labeled-data/Sample15/0102.png
2204,,,labeled-data/Sample15/0103.png
2205,,,labeled-data/Sample15/0104.png
2206,,,labeled-data/Sample15/0105.png
2207,,,labeled-data/Sample15/0106.png
2208,,,labeled-data/Sample15/0107.png
2209,,,labeled-data/Sample15/0108.png
2210,,,labeled-data/Sample15/0109.png
2211,,,labeled-data/Sample15/0110.png
2212,,,labeled-data/Sample15/0111.png
2213,,,labeled-data/Sample15/0112.png
2214,,,labeled-data/Sample15/0113.png
2215,,,labeled-data/Sample15/0114.png
2216,,,labeled-data/Sample15/0115.png
2217,,,labeled-data/Sample15/0116.png
2218,,,labeled-data/Sample15/0117.png
2219,,,labeled-data/Sample15/0118.png
2220,,,labeled-data/Sample15/0119.png
2221,,,labeled-data/Sample15/0120.png
2222,,,labeled-data/Sample15/0121.png
2223,,,labeled-data/Sample15/0122.png
2224,,,labeled-data/Sample15/0123.png
2225,,,labeled-data/Sample15/0124.png
2226,,,labeled-data/Sample15/0125.png
2227,,,labeled-data/Sample15/0126.png
2228,,,labeled-data/Sample15/0127.png
2229,,,labeled-data/Sample15/0128.png
2230,,,labeled-data/Sample15/0129.png
2231,,,labeled-data/Sample15/0130.png
2232,,,labeled-data/Sample15/0131.png
2233,,,labeled-data/Sample15/0132.png
2234,,,labeled-data/Sample15/0133.png
2235,,,labeled-data/Sample15/0134.png
2236,,,labeled-data/Sample15/0135.png
2237,,,labeled-data/Sample15/0136.png
2238,,,labeled-data/Sample15/0137.png
2239,,,labeled-data/Sample15/0138.png
2240,,,labeled-data/Sample15/0139.png
2241,,,labeled-data/Sample15/0140.png
2242,,,labeled-data/Sample15/0141.png
2243,,,labeled-data/Sample15/0142.png
2244,,,labeled-data/Sample15/0143.png
2245,,,labeled-data/Sample15/0144.png
2246,,,labeled-data/Sample15/0145.png
2247,,,labeled-data/Sample15/0146.png
2248,,,labeled-data/Sample15/0147.png
2249,,,labeled-data/Sample15/0148.png
2250,,,labeled-data/Sample15/0149.png
2251,,,labeled-data/Sample15/0150.png
2252,,,labeled-data/Sample15/0151.png
2253,,,labeled-data/Sample15/0152.png
2254,,,labeled-data/Sample15/0153.png
2255,,,labeled-data/Sample15/0154.png
2256,,,labeled-data/Sample16/0152.png
2257,,,labeled-data/Sample16/0153.png
2258,,,labeled-data/Sample16/0154.png
2259,,,labeled-data/Sample16/0155.png
2260,,,labeled-data/Sample16/0156.png
2261,,,labeled-data/Sample16/0157.png
2262,,,labeled-data/Sample16/0158.png
2263,,,labeled-data/Sample16/0159.png
2264,,,labeled-data/Sample16/0160.png
2265,,,labeled-data/Sample16/0161.png
2266,,,labeled-data/Sample16/0162.png
2267,,,labeled-data/Sample16/0163.png
